,id,title,vote_average,overview
1484,2770,American Pie 2,6.0,whole gang back close ever decide get even closer spending summer together beach house decide hold biggest party ever seen even preparation always go plan especially stifler finch jim become close ever want jim mistake super glue lubricant
1485,8916,Antz,6.0,animated hit neurotic worker ant love rebellious princess rise unlikely stardom switch place soldier signing march parade end command bloodthirsty general actually enlisted fight termite army
1486,34851,Predators,6.0,mercenary reluctantly lead motley crew warrior soon come realize captured deposited alien planet unknown nemesis exception peculiar physician cold blooded killer convict death squad member hunter become hunted
1487,10483,Death Race,6.0,terminal island new york overcrowding u penal system reached breaking point prison turned monolithic weyland corporation see jail full thug opportunity televised sport adrenalized inmate global audience hungry violence spectacular enclosed arena come together form death race biggest brutal event
1488,115782,Jobs,6.0,story steve job ascension college dropout one revered creative entrepreneur th century
1489,8273,American Wedding,6.0,high school distant memory jim michelle getting married hurry since jim grandmother sick want see walk aisle prompting stifler throw ultimate bachelor party jim dad reliable ever doling advice one want hear
1490,261392,American Ultra,6.0,american ultra fast paced action comedy mike seemingly hapless unmotivated stoner whose small town life live girlfriend phoebe suddenly turned upside unbeknownst mike actually highly trained lethal sleeper agent blink eye secret past come back haunt mike thrust middle deadly government operation forced summon inner action hero order survive
1491,11665,Get Smart,6.0,identity secret agent control compromised chief promotes hapless eager analyst maxwell smart team stylish capable agent spy whose cover remains intact work together thwart evil plan kaos crafty operative
1492,8839,Casper,6.0,furious late father willed gloomy looking mansion rather million carrigan crittenden ready burn place ground discovers map treasure hidden house enters rickety mansion seek claim frightened away wicked wave ghost determined get hand hidden fortune hire afterlife therapist dr james harvey exorcise ghost mansion harvey daughter kat move soon kat meet casper ghost young boy friendliest ghost know friendly casper uncle stretch fatso stinkie determined drive fleshies away
1493,58233,Johnny English Reborn,6.0,prominent head state world begin gathering conference could major impact global politics mi receives word chinese premier become target high powered killer fall johnny english save day armed latest high tech weaponry gadget would make even james bond jealous disgraced agent uncovers evidence massive conspiracy involving world powerful organisation vow redeem tarnished reputation stopping killer strike
1494,267935,The BFG,6.0,bfg ordinary bone crunching giant far nice jumbly lucky sophie carried middle night bloodbottler giant rather bfg would soon become breakfast sophie hears giant flush bunking england swollomp nice little chiddlers decides must stop bfg going help
1495,714,Tomorrow Never Dies,6.0,deranged medium mogul staging international incident pit world superpower must take evil mastermind adrenaline charged battle end reign terror prevent global pandemonium
1496,109443,Anchorman 2: The Legend Continues,6.0,behind san diego top rated newsman ron burgundy return take new york first hour news channel storm
1497,340837,A Cure for Wellness,6.0,ambitious young executive sent retrieve company ceo idyllic mysterious wellness center remote location swiss alp soon suspect spa miraculous treatment seem
1498,11619,Flushed Away,6.0,london high society mouse roddy flushed toilet sid common sewer rat hang madcap adventure deep sewer bowel ratropolis roddy meet resourceful rita rodent hating toad faithful thug spike whitey
1499,192102,3 Days to Kill,6.0,dangerous international spy determined give high stake life finally build closer relationship estranged wife daughter first must complete one last mission even mean juggling two toughest assignment yet hunting world ruthless terrorist looking teenage daughter first time ten year wife town
1500,36643,The World Is Not Enough,6.0,greed revenge world dominance high tech terrorism day work bond mission protect beautiful oil heiress notorious terrorist race time culminates dramatic submarine showdown bond work defuse international power struggle world oil supply hanging balance
1501,9486,Johnny English,6.0,rowan play eponymous lead character spoof spy thriller course story follow hero attempt single handedly save country falling hand despot
1502,11917,Saw V,6.0,detective hoffman seemingly last person alive carry jigsaw legacy secret threatened must go hunt eliminate loose end
1503,88794,J. Edgar,6.0,face law enforcement america almost year j edgar hoover feared admired reviled revered behind closed door held secret would destroyed image career life
1504,9598,Babe,6.0,babe little pig quite know place world bunch odd friend like ferdinand duck think rooster fly dog call mom babe realizes making become greatest sheep pig time farmer hogget know help sheep dog babe learns pig anything want
1505,22804,Saw VI,6.0,special agent strahm dead detective hoffman emerged unchallenged successor jigsaw legacy however fbi draw closer hoffman forced set game motion jigsaw grand scheme finally understood
1506,169,Predator 2,6.0,ten year band mercenary first battled vicious alien invisible creature another world returned earth time drawn gang ruled ravaged city los angeles start murdering drug dealer detective lieutenant mike harrigan police force set capture creature ignoring warning mysterious government agent stay away
1507,11130,The Princess Diaries 2: Royal Engagement,6.0,mia thermopolis college graduate way genovia take duty princess best friend lilly also join summer mia continues princess lesson riding horse side saddle archery royal complicated life turned upside learns take crown queen earlier expected
1508,11007,Cheaper by the Dozen,6.0,baker brood move chicago patriarch tom get job coaching football northwestern university forcing writer wife mary couple child make major adjustment transition work well work demand pull parent away home leaving kid bored increasingly mischievous
1509,6038,Shanghai Knights,6.0,dynamic duo chon wang roy bannon return another crazy adventure time london avenge murder chon father end even bigger case chon sister instead unearths plot kill royal family one belief though chon roy romance mind prove right
1510,208134,Bad Grandpa,6.0,year old irving zisman journey across america unlikely companion year old grandson billy
1511,6278,Reign of Fire,6.0,post apocalyptic england american volunteer british survivor team fight brood fire breathing dragon seeking return global dominance century rest underground brit leading clan survivor hunt king dragon much stake mother killed dragon love still alive
1512,1248,Hannibal Rising,6.0,story early murderous root cannibalistic killer hannibal lecter hard scrabble lithuanian childhood witness repulsive length hungry soldier go satiate sojourn france med student hone appetite kill
1513,9992,Arthur and the Invisibles,6.0,arthur spirited ten year old whose parent away looking work whose eccentric grandfather missing several year life grandmother country house two day repossessed torn turned block flat unless arthur grandfather return sign paper pay family debt arthur discovers key success lie descent land minimoys creature larger tooth grandfather helped relocate garden somewhere among hidden pile ruby arthur stout heart save day romance beckons well villain lurks
1514,9902,Wrong Turn,6.0,chris crash carload young people group stranded motorist soon lost wood west virginia hunted three cannibalistic mountain men grossly disfigured generation inbreeding
1515,19901,Daybreakers,6.0,year plague transformed almost every human vampire faced dwindling blood supply fractured dominant race plot survival meanwhile researcher work covert band vampire way save humankind
1516,254904,The November Man,6.0,ex cia operative brought back personal mission find pitted former pupil deadly game involving high level cia official russian president elect
1517,1844,Entrapment,6.0,two thief travel elegant circle try outsmart process end falling love
1518,2309,Inkheart,6.0,adventure father young daughter search long lost book help reunite missing close relative
1519,87826,Here Comes the Boom,6.0,high school biology teacher moonlight mixed martial art fighter effort raise money save school music program
1520,9896,Rat Race,6.0,ensemble film easy money greed manipulation bad driving la vega casino tycoon entertains wealthiest high roller group bet anything pitting six ordinary people wild dash million jammed locker hundred mile away tycoon wealthy friend monitor racer every move keep track favorite rule race rule
1521,4564,Sex and the City,6.0,new york writer sex love finally getting married mr big three best girlfriend must console one inadvertently lead mr big jilt
1522,23082,The Invention of Lying,6.0,set world concept lying exist loser change lot invents lying u get ahead
1523,707,A View to a Kill,6.0,newly developed microchip designed zorin industry british government survive electromagnetic radiation caused nuclear explosion landed hand kgb james bond must find suspicion soon lead big industry leader max zorin
1524,10665,The Strangers,6.0,returning wedding reception couple staying isolated vacation house receive knock door mid hour night ensues violent invasion three stranger face hidden behind mask couple find violent struggle go beyond either thought capable order survive
1525,137321,Winter's Tale,6.0,burglar fall heiress dy arm learns gift reincarnation set save
1526,297761,Suicide Squad,5.9,dc comic come suicide squad antihero team incarcerated supervillains act deniable asset united state government undertaking high risk black ops mission exchange commuted prison sentence
1527,559,Spider-Man 3,5.9,seemingly invincible spider man go new crop villain including shape shifting sandman spider man superpower altered alien organism alter ego peter parker deal nemesis eddie brock also get caught love triangle
1528,328111,The Secret Life of Pets,5.9,quiet life terrier named max upended owner take duke stray max instantly dislike
1529,534,Terminator Salvation,5.9,grown post apocalyptic john connor must lead resistance human increasingly dominating militaristic robot marcus wright appears existence confuses mission connor try determine whether wright come future past whether friend foe
1530,324668,Jason Bourne,5.9,dangerous former operative cia drawn hiding uncover hidden truth past
1531,24021,The Twilight Saga: Eclipse,5.9,bella find surrounded danger seattle ravaged string mysterious killing malicious vampire continues quest revenge midst forced choose love edward friendship jacob knowing decision potential ignite ageless struggle vampire werewolf graduation quickly approaching bella confronted important decision life
1532,157353,Transcendence,5.9,two leading computer scientist work toward goal technological singularity radical anti technology organization fight prevent creating world computer transcend ability human brain
1533,296,Terminator 3: Rise of the Machines,5.9,year since john connor saved earth judgment day living radar steering clear using anything skynet trace encounter x robotic assassin ordered finish started good thing connor former nemesis terminator back aid adult connor like promised
1534,262504,Allegiant,5.9,beatrice prior tobias eaton venture world outside fence taken protective custody mysterious agency known bureau genetic welfare
1535,18360,Night at the Museum: Battle of the Smithsonian,5.9,hapless museum night watchman larry daley must help living breathing exhibit friend pickle transferred archive smithsonian institution larry mi adventure time include close encounter amelia earhart abe lincoln ivan terrible
1536,955,Mission: Impossible II,5.9,computer genius luther stickell side beautiful thief mind agent ethan hunt race across australia spain stop former imf agent unleashing genetically engineered biological weapon called chimera mission hunt choose accept plunge center international crisis terrifying magnitude
1537,8247,Jumper,5.9,david rice man know boundary jumper born uncanny ability teleport instantly anywhere earth discovers others like david thrust dangerous bloodthirsty war hunted sinister determined group zealot sworn destroy jumper david extraordinary gift may hope survival
1538,76493,The Dictator,5.9,heroic story dictator risk life ensure democracy would never come country lovingly oppressed
1539,138697,Don Jon,5.9,new jersey guy dedicated family friend church develops unrealistic expectation watching porn work find happiness intimacy potential true love
1540,76285,Percy Jackson: Sea of Monsters,5.9,quest confront ultimate evil percy friend battle swarm mythical creature find mythical golden fleece stop ancient evil rising
1541,23629,Sucker Punch,5.9,young girl institutionalized abusive stepfather retreating alternative reality coping strategy envisions plan help escape mental facility
1542,46529,I Am Number Four,5.9,teenage fugitive incredible secret race stay one step ahead mysterious force seeking destroy sci fi action thriller three dead one run race find elusive number four begin outwardly normal teen john smith never get comfortable identity along guardian henri constantly moving town town passing day john gain stronger grasp extraordinary new power bond share fantastic fate grows stronger
1543,37834,Knight and Day,5.9,fugitive couple go glamorous sometimes deadly adventure nothing one even seem amid shifting alliance unexpected betrayal race across globe survival ultimately hinging battle truth v trust
1544,13811,Knowing,5.9,teacher open time capsule dug son elementary school chilling prediction already occurred others lead believe family play role event unfold
1545,27022,The Sorcerer's Apprentice,5.9,balthazar blake master sorcerer modern day manhattan trying defend city arch nemesis maxim horvath balthazar alone recruit dave stutler seemingly average guy demonstrates hidden potential reluctant prot g sorcerer give unwilling accomplice crash course art science magic together unlikely partner work stop force darkness
1546,9836,Happy Feet,5.9,world emperor penguin find soul mate song penguin born cannot sing tap dance something fierce
1547,59962,This Means War,5.9,two top cia operative wage epic battle one another discover dating woman
1548,8078,Alien: Resurrection,5.9,two hundred year lt ripley died group scientist clone hoping breed ultimate weapon new ripley full surprise new alien ripley must team band smuggler keep creature reaching earth
1549,64686,47 Ronin,5.9,based original movie japan ancient japan enduring tale epic fantasy adventure ronin born keanu reef lead cast kai outcast join oishi hiroyuki sanada leader outcast samurai together seek vengeance upon treacherous overlord killed master banished kind restore honor homeland warrior embark upon quest challenge series trial would destroy ordinary warrior
1550,23827,Paranormal Activity,5.9,young middle class couple move suburban starter tract house become increasingly disturbed presence may may somehow demonic certainly active middle night especially sleep try
1551,259694,How to Be Single,5.9,new york city full lonely heart seeking right match alice robin lucy meg tom david common need learn single world filled ever evolving definition love
1552,19959,Surrogates,5.9,set futuristic world human live isolation interact surrogate robot cop forced leave home first time year order investigate murder others surrogate
1553,137094,Jack Ryan: Shadow Recruit,5.9,jack ryan young covert cia analyst uncovers russian plot crash u economy terrorist attack
1554,271718,Trainwreck,5.9,thought monogamy never possible commitment phobic career woman may face fear meet good guy
1555,35056,Date Night,5.9,phil claire foster fear mild mannered relationship may falling stale rut weekly date night dinner reservation lead mistaken couple thief number unsavoury character want phil claire killed
1556,173897,Resident Evil: The Final Chapter,5.9,picking immediately event resident evil retribution alice milla jovovich survivor meant humanity final stand undead must return nightmare began hive raccoon city umbrella corporation gathering force final strike remaining survivor apocalypse
1557,13387,Transporter 3,5.9,frank martin put driving glove deliver valentina kidnapped daughter ukranian government official marseille odessa black sea en route contend thug want intercept valentina safe delivery let personal feeling get way dangerous objective
1558,153518,The Angry Birds Movie,5.9,island populated entirely happy flightless bird almost entirely paradise red bird temper problem speedy chuck volatile bomb always outsider island visited mysterious green piggy unlikely outcast figure pig
1559,9358,Final Destination 2,5.9,kimberly violent premonition highway pileup block freeway keeping others meant die safe survivor mysteriously start dying kimberly stop next
1560,9804,Waterworld,5.9,futuristic world polar ice cap melted made earth liquid planet beautiful barmaid rescue mutant seafarer floating island prison escape along young charge enola sail aboard ship trio soon becomes target menacing pirate covets map dryland tattooed enola back
1561,818,Austin Powers in Goldmember,5.9,world shagadelic spy continues fight dr evil time diabolical doctor clone mini team new foe kingpin goldmember pursuing team villain stop world domination austin get help dad old girlfriend
1562,1620,Hitman,5.9,best selling videogame hitman roar life barrel blazing hardcore action thriller starring timothy olyphant genetically engineered assassin deadly aim known agent eliminates strategic target top secret organization double crossed hunter becomes prey find life death game international intrigue
1563,257091,Get Hard,5.9,obscenely rich hedge fund manager james convicted fraud sentenced stretch san quentin judge give one month get affair order knowing survive minute prison james desperately turn darnell black businessman never even parking ticket help darnell put james wringer learn wrong many thing including
1564,663,Saw IV,5.9,jigsaw apprentice amanda dead upon news detective kerry murder two seasoned fbi profilers agent strahm agent perez arrive terrified community assist veteran detective hoffman sifting jigsaw latest grisly remains piecing together puzzle however swat commander rigg abducted thrust game last officer untouched jigsaw ninety minute overcome series demented trap save old friend face deadly consequence
1565,9506,Anger Management,5.9,small misunderstanding aboard airplane escalates control timid businessman dave buznik ordered court undergo anger management therapy hand specialist dr buddy rydell buddy step aggressive treatment moving dave go mild wild unorthodox treatment wreaks havoc life
1566,10202,Bedtime Stories,5.9,skeeter bronson luck guy always telling bedtime story niece nephew life turned upside fantastical story make entertainment inexplicably turn reality bewildered skeeter manage unruly fantasy outrageous character situation mind morphed actual people event
1567,23048,Hot Tub Time Machine,5.9,malfunctioning time machine ski resort take man back two friend nephew must relive fateful night change anything make sure nephew born
1568,1656,The Legend of Zorro,5.9,spent last year fighting injustice cruelty alejandro de la vega facing greatest challenge loving wife elena thrown house elena filed divorce found comfort arm count armand dashing french aristocrat alejandro know something armand evil mastermind behind terrorist plot destroy united state marriage county future stake zorro save two union late
1569,316023,Mike and Dave Need Wedding Dates,5.9,mike dave young adventurous fun loving brother tend get control family gathering sister jeanie reveals hawaiian wedding plan rest stangles insist brother bring respectable date placing ad craigslist sibling decide pick tatiana alice two charming seemingly normal woman arrive island however mike dave realize companion ready get wild party
1570,55779,Final Destination 5,5.9,fifth installment death omnipresent ever unleashed one man premonition save group coworkers terrifying suspension bridge collapse group unsuspecting soul never supposed survive terrifying race time ill fated group frantically try discover way escape death sinister agenda
1571,10521,Bride Wars,5.9,two best friend become rival respective wedding accidentally booked day
1572,1738,Next,5.9,la vega showroom magician cris johnson secret torment see minute future sick examination underwent child interest government medical establishment power lie low assumed name vega performing cheap trick living small time gambling winning terrorist group threatens detonate nuclear device los angeles government agent callie ferris must use wile capture cris convince help stop cataclysm
1573,15092,Crank: High Voltage,5.9,chelios face chinese mobster stolen nearly indestructible heart replaced battery powered ticker requires regular jolt electricity keep working
1574,38117,Beastly,5.9,curse transforms handsome arrogant young man everything detests contemporary retelling beauty beast wealthy kyle kingson everything teenager could want life still get humiliating weaker le attractive kyle invite misfit classmate kendra environmental rally school question motivation reluctantly accepts later kyle blow kendra prompting spurned goth girl cast dark spell swaggering egotist
1575,8656,Deep Impact,5.9,seven mile wide space rock hurtling toward earth threatening obliterate planet president united state save world appoints tough nail veteran astronaut lead joint american russian crew space destroy comet impact meanwhile enterprising reporter u smart uncover scoop century
1576,11452,National Lampoon’s Van Wilder,5.9,van wilder attending college far many year scared graduate van father eventually realizes going stop paying son tuition fee van must come money want stay college friend come great fund raising idea throwing party however college magazine find reporter gwen sent story van wilder thing get little complicated
1577,9355,Mad Max Beyond Thunderdome,5.9,mad max becomes pawn decadent oasis technological society exiled becomes deliverer colony child
1578,10313,The Men Who Stare at Goats,5.9,reporter iraq might story lifetime meet lyn cassady guy claim former member u army new earth army unit employ paranormal power mission
1579,49520,The Change-Up,5.9,dave married man two kid loving wife mitch single man prime sexual life one fateful night mitch dave peeing fountain lightning strike switch body
1580,72571,Paranormal Activity 3,5.9,evil begin terrorize young sister katie kristi first time invisible entity resides home
1581,13455,Push,5.9,father assassin brutally murdered nick gant vow revenge division covert government agency dabbles psychic warfare experimental drug hiding hong kong underworld nick assembles band rogue psychic dedicated destroying division together cassie teenage clairvoyant nick go search missing girl stolen suitcase could key accomplishing mutual goal
1582,102362,Dead Man Down,5.9,new york city crime lord right hand man seduced woman seeking retribution
1583,32823,Get Him to the Greek,5.9,pinnacle record perfect plan get sinking company back track comeback concert la featuring aldous snow fading rockstar dropped radar recent year record company intern aaron green faced monumental task bringing idol control rock star aldous snow back la comeback show
1584,9408,Surf's Up,5.9,cody surfing penguin shiverpool dream making big like idol big z journey discovers talent think must learn accept surfing fame fortune surf american computer animated mockumentary film produced sony picture animation distributed columbia picture imageworks studio star voice shia labeouf jeff bridge zooey deschanel jon heder among others
1585,331313,Keeping Up with the Joneses,5.9,ordinary suburban couple find easy keeping jones impossibly gorgeous ultra sophisticated new neighbor especially discover mr mr jones covert operative
1586,287903,Krampus,5.9,horror comedy based ancient legend pagan creature punishes child christmas
1587,41210,The Switch,5.9,unmarried year old woman turn turkey baster order become pregnant seven year later reunites best friend living secret replaced preferred sperm sample
1588,9620,Paycheck,5.9,michael jennings genius hired paid handsomely high tech firm work highly sensitive project short term memory erased incapable breaching security end three year job told getting paycheck instead receives mysterious envelope clue must piece together find paid hot water
1589,136418,Hummingbird,5.9,homeless run military court martial damaged ex special force soldier navigating london criminal underworld seizes opportunity assume another man identity transforming avenging angel process
1590,44363,Frozen,5.9,three skier stranded chairlift forced make life death choice prove perilous staying put freezing death
1591,9955,Blades of Glory,5.9,much publicized ice skating scandal strip gold medal two world class athlete skirt way back onto ice via loophole allows compete together pair team
1592,698,Moonraker,5.9,transportation space shuttle boeing crash atlantic ocean yet go look destroyed shuttle james bond investigates missing mission space shuttle soon learns shuttle owner hugo drax want kill mankind
1593,9285,Road Trip,5.9,four friend take mile road trip retrieve illicit tape mistakenly mailed girl friend
1594,709,Licence to Kill,5.9,james bond american colleague felix leiter arrest drug lord sanchez succeeds escaping take revenge felix wife bond know one thing revenge
1595,34016,She's Out of My League,5.9,start dating drop dead gorgeous molly insecure airport security agent kirk believe friend family share doubt relationship lasting kirk everything avoid losing molly forever
1596,10663,The Waterboy,5.9,bobby boucher water boy struggling college football team coach discovers boucher hidden rage make tackling machine whose bone crushing power might vault team playoff
1597,28211,Chloe,5.9,doctor hire escort seduce husband suspect cheating though unforeseen event put family danger
1598,2642,Two Weeks Notice,5.9,dedicated environmental lawyer lucy kelson go work billionaire george wade part deal preserve community center indecisive weak willed george grows dependent lucy guidance everything legal matter clothing exasperated lucy give notice pick harvard graduate june carter replacement lucy time firm nears end grows jealous june second thought leaving george
1599,87101,Terminator Genisys,5.8,year john connor leader resistance continues war machine los angeles offensive john fear unknown future begin emerge tecom spy reveal new plot skynet attack front past future ultimately change warfare forever
1600,58595,Snow White and the Huntsman,5.8,evil queen marries king performs violent coup king murdered daughter snow white taken captive almost decade later grown snow white still clutch queen order obtain immortality evil queen need heart snow white snow escape castle queen sends huntsman find dark forest
1601,91314,Transformers: Age of Extinction,5.8,humanity pick piece following conclusion transformer dark moon autobots decepticons vanished face planet however group powerful ingenious businessman scientist attempt learn past transformer incursion push boundary technology beyond control ancient powerful transformer menace set earth cross hair
1602,50619,The Twilight Saga: Breaking Dawn - Part 1,5.8,new found married bliss bella swan vampire edward cullen cut short series betrayal misfortune threatens destroy world bella soon discovers pregnant nearly fatal childbirth edward finally fulfills wish become immortal arrival remarkable daughter renesmee set motion perilous chain event pit cullens ally volturi fearsome council vampire leader setting stage battle
1603,49013,Cars 2,5.8,star race car lightning mcqueen pal mater head overseas compete world grand prix race road championship becomes rocky mater get caught intriguing adventure international espionage
1604,267860,London Has Fallen,5.8,london prime minister funeral mike banning discovers plot assassinate attending world leader
1605,10555,Shark Tale,5.8,oscar small fish whose big aspiration often get trouble meanwhile lenny great white shark surprising secret sea creature would guess vegetarian lie turn oscar improbable hero lenny becomes outcast two form unlikely friendship
1606,152760,The Monuments Men,5.8,based true story greatest treasure hunt history monument men action drama focusing seven hill shape museum director artist architect curator art historian went front line wwii rescue world artistic masterpiece nazi thief return rightful owner art hidden behind enemy line could guy hope succeed
1607,188161,A Million Ways to Die in the West,5.8,cowardly farmer begin fall mysterious new woman town must put new found courage test husband notorious gun slinger announces arrival
1608,311324,The Great Wall,5.8,european mercenary searching black powder become embroiled defense great wall china horde monstrous creature
1609,7451,xXx,5.8,xander cage standard adrenaline junkie fear lousy attitude u government recruit go mission exactly thrilled mission gather information organization may planning destruction world led nihilistic yorgi
1610,35791,Resident Evil: Afterlife,5.8,world ravaged virus infection turning victim undead alice continues journey find survivor lead safety deadly battle umbrella corporation reach new height alice get unexpected help old friend new lead promise safe undead take los angeles arrive city overrun thousand undead alice comrade step deadly trap
1611,2268,The Golden Compass,5.8,overhearing shocking secret precocious orphan lyra belacqua trade carefree existence roaming hall jordan college otherworldly adventure far north unaware part destiny
1612,109418,Grown Ups 2,5.8,star comedy cast grown ups return exciting new addition summertime laugh lenny adam sandler relocated family back small town friend grew time around grown ups one learning lesson kid day notoriously full surprise last day school
1613,134411,Snitch,5.8,construction company owner john matthew learns estranged son jason arrested drug trafficking facing unjust prison sentence first time offender courtesy mandatory minimum sentence law jason nothing offer leniency good conscience desperately john convinces dea opportunistic da joanne keeghan let go undercover help make arrest big enough free son return unwitting help ex con employee john enters narcotic underworld every move could last operation demand resource wit courage survive
1614,36669,Die Another Day,5.8,bond take north korean leader undergoes dna replacement procedure allow assume different identity american agent jinx johnson assist bond attempt thwart villain plan exploit satellite powered solar energy
1615,72545,Journey 2: The Mysterious Island,5.8,sean anderson partner mom boyfriend mission find grandfather thought missing mythical island
1616,9286,Final Destination 3,5.8,student premonition deadly rollercoaster ride save life lucky death seek escaped fate
1617,10137,Stuart Little,5.8,adventure heroic debonair stalwart mouse named stuart little human quality face comic misadventure searching lost bird friend living human family child
1618,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,supervillain shredder escape custody join force mad scientist baxter stockman two dimwitted henchman bebop rocksteady unleash diabolical plan take world turtle prepare take shredder new crew find facing even greater evil similar intention notorious krang
1619,9029,What Happens in Vegas,5.8,wild vacation la vega career woman joy mcnally playboy jack fuller come sober realization married night drunken abandon compelled legal reason live life couple limited period time stake large amount money
1620,4256,Scary Movie 3,5.8,third installment scary movie franchise news anchorwoman cindy campbell investigate mysterious crop circle killing video tape help president stop alien invasion process
1621,59108,Tower Heist,5.8,luxury condo manager lead staff worker seek payback wall street swindler defrauded day billionaire get away perfect crime unlikely crew amateur thief enlists help petty crook slide steal million sure hidden penthouse
1622,1970,The Grudge,5.8,american nurse karen davis move tokyo encounter vengeful supernatural spirit known grudge often posse victim series horrifying mysterious death occur spirit passing curse onto victim karen must find away break spell becomes spirit next victim
1623,274167,Daddy's Home,5.8,story mild mannered radio executive ferrell strives become best stepdad ever wife two child complication ensue freewheeling freeloading real father arrives forcing stepdad compete affection kid
1624,10022,The Pacifier,5.8,disgraced navy seal shane wolfe handed new assignment protect five plummer kid enemy recently deceased father government scientist whose top secret experiment remains hidden kid house
1625,44040,Devil,5.8,group people trapped elevator realizes devil among
1626,5966,Along Came Polly,5.8,reuben feffer guy spent entire life playing safe polly prince irresistible free spirit life thrill moment two comically mismatched soul collide reuben world turned upside make uproarious attempt change life middle road totally
1627,9257,S.W.A.T.,5.8,hondo harrelson recruit jim street join elite unit los angeles police department together seek member including tough deke kay single mom chris sanchez team first big assignment escort crime bos alex montel prison seems routine montel offer huge reward anyone break free criminal various stripe step prize
1628,41439,Saw: The Final Chapter,5.8,deadly battle rage jigsaw brutal legacy group jigsaw survivor gather seek support self help guru fellow survivor bobby dagen man whose dark secret unleash new wave terror
1629,64689,Killing Them Softly,5.8,jackie cogan enforcer hired restore order three dumb guy rob mob protected card game causing local criminal economy collapse
1630,335796,Ouija: Origin of Evil,5.8,los angeles widowed mother two daughter add new stunt bolster ance scam business unwittingly invite authentic evil home youngest daughter overtaken merciless spirit small family confronts unthinkable fear save send possessor back side
1631,81796,Lockout,5.8,set near future lockout follows falsely convicted ex government agent whose one chance obtaining freedom lie dangerous mission rescuing president daughter rioting convict outer space maximum security prison
1632,38167,Eat Pray Love,5.8,liz gilbert everything modern woman supposed dream husband house successful career yet like many others found lost confused searching really wanted life newly divorced crossroad gilbert step comfort zone risking everything change life embarking journey around world becomes quest self discovery travel discovers true pleasure nourishment eating italy power prayer india finally unexpectedly inner peace balance true love bali
1633,4970,Gothika,5.8,car crash criminal psychologist halle berry come find patient mental institution currently employ seems accused murdering husband memory committing crime try regain memory convince co worker innocence vengeful spirit u earthly pawn convinces everyone guilt
1634,951,Kindergarten Cop,5.8,hard edged cop john kimble get bargained go undercover kindergarten teacher get good brutal drug lord time protecting man young son pitted class boisterous moppet whose antic try patience test mettle kimble may met match way one
1635,3563,I Now Pronounce You Chuck & Larry,5.8,firefighter chuck ford larry valentine guy guy loyal core widower larry asks chuck pose gay lover get domestic partner benefit kid buddy agrees however thing get dicey bureaucrat come calling boy forced present picture domestic bliss
1636,76494,What to Expect When You're Expecting,5.8,challenge impending parenthood turn life five couple upside two celebrity unprepared surprise demand pregnancy hormone wreak havoc baby crazy author husband try outdone father expecting twin young trophy wife photographer husband sure wife adoption plan one time hook result surprise pregnancy rival food truck owner
1637,6466,Freddy vs. Jason,5.8,evil dream demon freddy krueger devise plan manipulate unstoppable jason vorhees hacking teenager elm street effort make people remember name freddy krueger thus freeing limbo
1638,203739,Vampire Academy,5.8,rose rebellious half vampire half human guardian training best friend lissa mortal royal vampire princess run captured returned st vladamirs academy place believe life may jeopardy rose sacrifice everything protect lissa intend exploit within academy wall strigoi immortal evil vampire hunt kind outside sanctuary
1639,6282,Coyote Ugly,5.8,graced velvet voice year old violet sanford head new york pursue dream becoming songwriter find aspiration sidelined accolade notoriety receives day job barmaid coyote ugly coyote affectionately called tantalize customer medium alike outrageous antic making coyote ugly watering hole guy prowl
1640,23488,Dorian Gray,5.8,vain london playboy offer soul exchange eternal beauty adaptation chilling tale author oscar wilde seduced decadent world lord henry wotton colin firth handsome young aristocrat dorian gray ben barnes becomes obsessed maintaining youthful appearance commission special portrait weather wind time remains forever young gray obsession spiral control desperate attempt safeguard secret turn privileged life living hell
1641,48171,The Rite,5.8,seminary student michael kovak colin donoghue reluctantly attends exorcism school vatican rome michael meet unorthodox priest father lucas anthony hopkins introduces darker side faith uncovering devil reach even one holiest place earth
1642,1588,Bring It On,5.8,toro cheerleading squad rancho carne high school san diego got spirit spunk sa killer routine sure land national championship trophy sixth year row newly elected team captain toros road total cheer glory take shady turn discovers perfectly choreographed routine fact stolen
1643,11459,Sky High,5.8,set world superheroes commonly known accepted young stronghold son commander jetstream try find balance normal teenager extraordinary
1644,187596,Walk of Shame,5.8,reporter dream becoming news anchor compromised one night stand leaf stranded downtown l without phone car id money hour make important job interview life
1645,45772,Gnomeo & Juliet,5.8,version shakespeare play set world warring indoor outdoor gnome garden gnome gnomeo juliet many obstacle overcome quasi namesake caught feud neighbor plastic pink flamingo lawnmower race mix young couple find lasting happiness
1646,9494,Look Who's Talking,5.8,mollie single working mother find perfect father child baby mikey prefers james cab driver turned babysitter take make happy mollie even consider james going take trick baby think bring together late
1647,9641,Cheaper by the Dozen 2,5.8,steve martin bonnie hunt return head baker family vacation find competition rival family eight child headed eugene levy
1648,44603,Hereafter,5.8,supernatural thriller centered three people blue collar american french journalist london school boy touched death different way
1649,10025,Just My Luck,5.8,manhattanite ashley known many luckiest woman around chance encounter young man however realizes swapped fortune
1650,77883,The Possession,5.8,young girl buy antique box yard sale unaware inside collectible life malicious ancient spirit girl father team ex wife find way end curse upon child
